"","vimp.df.order..vimp.df...."
"smart_4_raw_var",0.100986877338031
"smart_241_raw_skew",0.0975305828414051
"smart_195_raw_kurt",0.0880134976334073
"Days_In_Service_norm_skew",0.0876728646667821
"smart_242_raw",0.0738535784273846
"smart_251_raw_kurt",0.0700263318640431
"smart_192_raw_skew",0.0675845009215127
"smart_192_raw_p2p",0.055522033636128
"Offline_Uncorrectable_rms",0.0532338840923728
"smart_241_raw_kurt",0.0450685662366038
"smart_240_raw",0.0332038935677552
"Command_Timeout_p2p",0.0288790879684861
"smart_1_raw_skew",0.0257038138600617
"smart_191_raw_kurt",0.0243598395109085
"smart_12_raw_var",0.019147302225149
"smart_195_raw_var",0.0159129051481663
"smart_195_raw_skew",0.00569615221901714
"smart_12_raw_p2p",0.00569124871495426
"smart_191_raw_skew",0.00564043794040465
"smart_12_raw_skew",0.00524675059587096
"smart_192_raw_kurt",0.00365692810681608
"smart_4_raw_skew",0.00207902838901148
"Reallocated_Sector_Count_norm_mean",0.000191652541331777
"smart_4_raw_kurt",1.18168602885049e-05
"Reported_Uncorrectable_Errors_norm_min",-3.5527136788005e-16
"Reported_Uncorrectable_Errors_norm_mean",-3.5527136788005e-16
"Reallocated_Sector_Count_norm_rms",-3.5527136788005e-16
"Reallocated_Sector_Count_norm_min",-3.5527136788005e-16
"Reallocated_Sector_Count_norm_max",-3.5527136788005e-16
"smart_12_raw_kurt",-3.5527136788005e-16
"Current_Pending_Sector_Count_rms",-3.5527136788005e-16
"smart_4_raw_p2p",-3.5527136788005e-16
"Reallocated_Sector_Count_norm",-7.105427357601e-16
"Current_Pending_Sector_Count",-7.105427357601e-16
"Reallocated_Sector_Count_p2p",-7.105427357601e-16
"Reallocated_Sector_Count_kurt",-7.105427357601e-16
"Reallocated_Sector_Count_skew",-7.105427357601e-16
"Reallocated_Sector_Count_mean",-7.105427357601e-16
"Reallocated_Sector_Count_var",-7.105427357601e-16
"Offline_Uncorrectable_min",-7.105427357601e-16
"Reported_Uncorrectable_Errors_min",-7.105427357601e-16
"smart_195_raw",-0.00114386294702555
"Days_In_Service_p2p",-0.00565944522565189
"smart_1_raw_var",-0.00672875918895279
"smart_1_raw",-0.0076026201645508
"smart_1_raw_kurt",-0.0148539234932876
